"geo_level","code_geo","lib_geo","year","speciality","n"
"departement","D52","Haute-Marne","2009","medecine_physique_readaptation",2
"departement","D53","Mayenne","2009","medecine_physique_readaptation",1
"departement","D54","Meurthe-et-Moselle","2009","medecine_physique_readaptation",38
"departement","D55","Meuse","2009","medecine_physique_readaptation",6
"departement","D56","Morbihan","2009","medecine_physique_readaptation",32
"departement","D57","Moselle","2009","medecine_physique_readaptation",30
"departement","D58","Nièvre","2009","medecine_physique_readaptation",6
"departement","D59","Nord","2009","medecine_physique_readaptation",81
"departement","D60","Oise","2009","medecine_physique_readaptation",14
"departement","D61","Orne","2009","medecine_physique_readaptation",6
"departement","D62","Pas-de-Calais","2009","medecine_physique_readaptation",43
"departement","D63","Puy-de-Dôme","2009","medecine_physique_readaptation",11
"departement","D64","Pyrénées-Atlantiques","2009","medecine_physique_readaptation",22
"departement","D65","Hautes-Pyrénées","2009","medecine_physique_readaptation",16
"departement","D66","Pyrénées-Orientales","2009","medecine_physique_readaptation",28
"departement","D67","Bas-Rhin","2009","medecine_physique_readaptation",37
"departement","D68","Haut-Rhin","2009","medecine_physique_readaptation",42
"departement","D69","Rhône","2009","medecine_physique_readaptation",72
"departement","D70","Haute-Saône","2009","medecine_physique_readaptation",7
"departement","D71","Saône-et-Loire","2009","medecine_physique_readaptation",4
"departement","D72","Sarthe","2009","medecine_physique_readaptation",11
"departement","D73","Savoie","2009","medecine_physique_readaptation",13
"departement","D74","Haute-Savoie","2009","medecine_physique_readaptation",10
"departement","D75","Paris","2009","medecine_physique_readaptation",80
"departement","D76","Seine-Maritime","2009","medecine_physique_readaptation",14
"departement","D77","Seine-et-Marne","2009","medecine_physique_readaptation",33
"departement","D78","Yvelines","2009","medecine_physique_readaptation",35
"departement","D79","Deux-Sèvres","2009","medecine_physique_readaptation",13
"departement","D80","Somme","2009","medecine_physique_readaptation",13
"departement","D81","Tarn","2009","medecine_physique_readaptation",15
"departement","D82","Tarn-et-Garonne","2009","medecine_physique_readaptation",3
"departement","D83","Var","2009","medecine_physique_readaptation",50
"departement","D84","Vaucluse","2009","medecine_physique_readaptation",20
"departement","D85","Vendée","2009","medecine_physique_readaptation",15
"departement","D86","Vienne","2009","medecine_physique_readaptation",6
"departement","D87","Haute-Vienne","2009","medecine_physique_readaptation",9
"departement","D88","Vosges","2009","medecine_physique_readaptation",11
"departement","D89","Yonne","2009","medecine_physique_readaptation",1
"departement","D90","Territoire de Belfort","2009","medecine_physique_readaptation",1
"departement","D91","Essonne","2009","medecine_physique_readaptation",18
"departement","D92","Hauts-de-Seine","2009","medecine_physique_readaptation",41
"departement","D93","Seine-Saint-Denis","2009","medecine_physique_readaptation",18
"departement","D94","Val-de-Marne","2009","medecine_physique_readaptation",40
"departement","D95","Val-d'Oise","2009","medecine_physique_readaptation",22
"departement","D9A","Guadeloupe","2009","medecine_physique_readaptation",7
"departement","D9B","Martinique","2009","medecine_physique_readaptation",7
"departement","D9C","Guyane","2009","medecine_physique_readaptation",0
"departement","D9D","Réunion","2009","medecine_physique_readaptation",21
"departement","D9F","Mayotte","2009","medecine_physique_readaptation",NA
"departement","D01","Ain","2009","nephrologie",4
"departement","D02","Aisne","2009","nephrologie",8
"departement","D03","Allier","2009","nephrologie",7
"departement","D04","Alpes-de-Haute-Provence","2009","nephrologie",4
"departement","D05","Hautes-Alpes","2009","nephrologie",2
"departement","D06","Alpes-Maritimes","2009","nephrologie",22
"departement","D07","Ardèche","2009","nephrologie",6
"departement","D08","Ardennes","2009","nephrologie",3
"departement","D09","Ariège","2009","nephrologie",3
"departement","D10","Aube","2009","nephrologie",3
"departement","D11","Aude","2009","nephrologie",7
"departement","D12","Aveyron","2009","nephrologie",5
"departement","D13","Bouches-du-Rhône","2009","nephrologie",42
"departement","D14","Calvados","2009","nephrologie",11
"departement","D15","Cantal","2009","nephrologie",2
"departement","D16","Charente","2009","nephrologie",4
"departement","D17","Charente-Maritime","2009","nephrologie",9
"departement","D18","Cher","2009","nephrologie",4
"departement","D19","Corrèze","2009","nephrologie",4
"departement","D21","Côte-d'Or","2009","nephrologie",11
"departement","D22","Côtes-d'Armor","2009","nephrologie",8
"departement","D23","Creuse","2009","nephrologie",0
"departement","D24","Dordogne","2009","nephrologie",3
"departement","D25","Doubs","2009","nephrologie",14
"departement","D26","Drôme","2009","nephrologie",8
"departement","D27","Eure","2009","nephrologie",3
"departement","D28","Eure-et-Loir","2009","nephrologie",6
"departement","D29","Finistère","2009","nephrologie",16
"departement","D2A","Corse-du-Sud","2009","nephrologie",NA
"departement","D2B","Haute-Corse","2009","nephrologie",NA
"departement","D30","Gard","2009","nephrologie",10
"departement","D31","Haute-Garonne","2009","nephrologie",38
"departement","D32","Gers","2009","nephrologie",3
"departement","D33","Gironde","2009","nephrologie",36
"departement","D34","Hérault","2009","nephrologie",38
"departement","D35","Ille-et-Vilaine","2009","nephrologie",21
"departement","D36","Indre","2009","nephrologie",3
"departement","D37","Indre-et-Loire","2009","nephrologie",17
"departement","D38","Isère","2009","nephrologie",26
"departement","D39","Jura","2009","nephrologie",2
"departement","D40","Landes","2009","nephrologie",3
"departement","D41","Loir-et-Cher","2009","nephrologie",4
"departement","D42","Loire","2009","nephrologie",16
"departement","D43","Haute-Loire","2009","nephrologie",4
"departement","D44","Loire-Atlantique","2009","nephrologie",37
"departement","D45","Loiret","2009","nephrologie",14
"departement","D46","Lot","2009","nephrologie",2
"departement","D47","Lot-et-Garonne","2009","nephrologie",4
"departement","D48","Lozère","2009","nephrologie",0
"departement","D49","Maine-et-Loire","2009","nephrologie",14
"departement","D50","Manche","2009","nephrologie",7
"departement","D51","Marne","2009","nephrologie",17
"departement","D52","Haute-Marne","2009","nephrologie",3
"departement","D53","Mayenne","2009","nephrologie",7
"departement","D54","Meurthe-et-Moselle","2009","nephrologie",23
"departement","D55","Meuse","2009","nephrologie",2
"departement","D56","Morbihan","2009","nephrologie",12
"departement","D57","Moselle","2009","nephrologie",18
"departement","D58","Nièvre","2009","nephrologie",4
"departement","D59","Nord","2009","nephrologie",47
"departement","D60","Oise","2009","nephrologie",8
"departement","D61","Orne","2009","nephrologie",4
"departement","D62","Pas-de-Calais","2009","nephrologie",18
"departement","D63","Puy-de-Dôme","2009","nephrologie",13
"departement","D64","Pyrénées-Atlantiques","2009","nephrologie",10
"departement","D65","Hautes-Pyrénées","2009","nephrologie",5
"departement","D66","Pyrénées-Orientales","2009","nephrologie",13
"departement","D67","Bas-Rhin","2009","nephrologie",21
"departement","D68","Haut-Rhin","2009","nephrologie",12
"departement","D69","Rhône","2009","nephrologie",55
"departement","D70","Haute-Saône","2009","nephrologie",3
"departement","D71","Saône-et-Loire","2009","nephrologie",8
"departement","D72","Sarthe","2009","nephrologie",6
"departement","D73","Savoie","2009","nephrologie",6
"departement","D74","Haute-Savoie","2009","nephrologie",8
"departement","D75","Paris","2009","nephrologie",141
"departement","D76","Seine-Maritime","2009","nephrologie",30
"departement","D77","Seine-et-Marne","2009","nephrologie",15
"departement","D78","Yvelines","2009","nephrologie",18
"departement","D79","Deux-Sèvres","2009","nephrologie",3
"departement","D80","Somme","2009","nephrologie",14
"departement","D81","Tarn","2009","nephrologie",4
"departement","D82","Tarn-et-Garonne","2009","nephrologie",2
"departement","D83","Var","2009","nephrologie",25
"departement","D84","Vaucluse","2009","nephrologie",17
"departement","D85","Vendée","2009","nephrologie",6
"departement","D86","Vienne","2009","nephrologie",11
"departement","D87","Haute-Vienne","2009","nephrologie",19
"departement","D88","Vosges","2009","nephrologie",2
"departement","D89","Yonne","2009","nephrologie",5
"departement","D90","Territoire de Belfort","2009","nephrologie",0
"departement","D91","Essonne","2009","nephrologie",13
"departement","D92","Hauts-de-Seine","2009","nephrologie",24
"departement","D93","Seine-Saint-Denis","2009","nephrologie",22
"departement","D94","Val-de-Marne","2009","nephrologie",35
"departement","D95","Val-d'Oise","2009","nephrologie",14
"departement","D9A","Guadeloupe","2009","nephrologie",6
"departement","D9B","Martinique","2009","nephrologie",9
"departement","D9C","Guyane","2009","nephrologie",2
"departement","D9D","Réunion","2009","nephrologie",19
"departement","D9F","Mayotte","2009","nephrologie",NA
"departement","D01","Ain","2009","endocrinologie_metabolisme",4
"departement","D02","Aisne","2009","endocrinologie_metabolisme",7
"departement","D03","Allier","2009","endocrinologie_metabolisme",6
"departement","D04","Alpes-de-Haute-Provence","2009","endocrinologie_metabolisme",4
"departement","D05","Hautes-Alpes","2009","endocrinologie_metabolisme",6
"departement","D06","Alpes-Maritimes","2009","endocrinologie_metabolisme",57
"departement","D07","Ardèche","2009","endocrinologie_metabolisme",3
"departement","D08","Ardennes","2009","endocrinologie_metabolisme",4
"departement","D09","Ariège","2009","endocrinologie_metabolisme",3
"departement","D10","Aube","2009","endocrinologie_metabolisme",6
"departement","D11","Aude","2009","endocrinologie_metabolisme",11
"departement","D12","Aveyron","2009","endocrinologie_metabolisme",5
"departement","D13","Bouches-du-Rhône","2009","endocrinologie_metabolisme",87
"departement","D14","Calvados","2009","endocrinologie_metabolisme",15
"departement","D15","Cantal","2009","endocrinologie_metabolisme",2
"departement","D16","Charente","2009","endocrinologie_metabolisme",3
"departement","D17","Charente-Maritime","2009","endocrinologie_metabolisme",7
"departement","D18","Cher","2009","endocrinologie_metabolisme",3
"departement","D19","Corrèze","2009","endocrinologie_metabolisme",6
"departement","D21","Côte-d'Or","2009","endocrinologie_metabolisme",16
"departement","D22","Côtes-d'Armor","2009","endocrinologie_metabolisme",9
"departement","D23","Creuse","2009","endocrinologie_metabolisme",1
"departement","D24","Dordogne","2009","endocrinologie_metabolisme",5
"departement","D25","Doubs","2009","endocrinologie_metabolisme",15
"departement","D26","Drôme","2009","endocrinologie_metabolisme",11
"departement","D27","Eure","2009","endocrinologie_metabolisme",2
"departement","D28","Eure-et-Loir","2009","endocrinologie_metabolisme",5
"departement","D29","Finistère","2009","endocrinologie_metabolisme",15
"departement","D2A","Corse-du-Sud","2009","endocrinologie_metabolisme",NA
"departement","D2B","Haute-Corse","2009","endocrinologie_metabolisme",NA
"departement","D30","Gard","2009","endocrinologie_metabolisme",24
"departement","D31","Haute-Garonne","2009","endocrinologie_metabolisme",73
"departement","D32","Gers","2009","endocrinologie_metabolisme",2
"departement","D33","Gironde","2009","endocrinologie_metabolisme",42
"departement","D34","Hérault","2009","endocrinologie_metabolisme",51
"departement","D35","Ille-et-Vilaine","2009","endocrinologie_metabolisme",14
"departement","D36","Indre","2009","endocrinologie_metabolisme",1
"departement","D37","Indre-et-Loire","2009","endocrinologie_metabolisme",17
"departement","D38","Isère","2009","endocrinologie_metabolisme",29
"departement","D39","Jura","2009","endocrinologie_metabolisme",5
"departement","D40","Landes","2009","endocrinologie_metabolisme",5
"departement","D41","Loir-et-Cher","2009","endocrinologie_metabolisme",3
"departement","D42","Loire","2009","endocrinologie_metabolisme",18
"departement","D43","Haute-Loire","2009","endocrinologie_metabolisme",1
"departement","D44","Loire-Atlantique","2009","endocrinologie_metabolisme",21
"departement","D45","Loiret","2009","endocrinologie_metabolisme",12
"departement","D46","Lot","2009","endocrinologie_metabolisme",6
"departement","D47","Lot-et-Garonne","2009","endocrinologie_metabolisme",7
"departement","D48","Lozère","2009","endocrinologie_metabolisme",0
"departement","D49","Maine-et-Loire","2009","endocrinologie_metabolisme",20
"departement","D50","Manche","2009","endocrinologie_metabolisme",4
"departement","D51","Marne","2009","endocrinologie_metabolisme",19
"departement","D52","Haute-Marne","2009","endocrinologie_metabolisme",1
"departement","D53","Mayenne","2009","endocrinologie_metabolisme",3
"departement","D54","Meurthe-et-Moselle","2009","endocrinologie_metabolisme",19
"departement","D55","Meuse","2009","endocrinologie_metabolisme",1
